"","Cantidad_TGC_1","Cantidad_TGC_2","Respuesta_A","Respuesta_B","Direccion","Separacion","correctas_A","correctas_B","correctas"
"8546","0","1","0","2","135",11,1,0,0
"8547","1","1","1","1","90",5,1,1,1
"8548","0","1","1","1","90",14,0,1,0
"8549","2","1","1","1","90",11,0,1,0
"8550","0","0","0","0","135",8,1,1,1
"8551","1","2","1","2","0",3,1,1,1
"8552","2","0","1","0","45",14,0,1,0
"8553","3","0","3","0","135",11,1,1,1
"8554","0","1","2","1","135",14,0,1,0
"8555","1","2","1","2","0",5,1,1,1
"8556","2","1","2","1","0",20,1,1,1
"8557","0","2","0","2","90",5,1,1,1
"8558","1","1","1","1","135",11,1,1,1
"8559","2","0","2","0","0",11,1,1,1
"8560","1","2","1","0","135",20,1,0,0
"8561","1","0","2","0","0",14,0,1,0
"8562","1","1","1","1","135",5,1,1,1
"8563","1","0","1","0","135",8,1,1,1
"8564","3","0","3","0","0",20,1,1,1
"8565","2","2","2","1","90",11,1,0,0
"8566","0","0","0","0","135",5,1,1,1
"8567","1","3","1","2","90",11,1,0,0
"8568","1","0","1","0","135",8,1,1,1
"8569","1","0","1","0","45",5,1,1,1
"8570","0","1","0","1","0",11,1,1,1
"8571","0","0","2","0","0",17,0,1,0
"8572","1","0","1","0","45",11,1,1,1
"8573","0","2","0","2","135",5,1,1,1
"8574","1","1","1","0","45",17,1,0,0
"8575","1","0","1","0","90",8,1,1,1
"8576","0","1","0","0","90",11,1,0,0
"8577","1","3","1","3","45",3,1,1,1
"8578","1","0","1","0","90",17,1,1,1
"8579","1","1","1","1","45",11,1,1,1
"8580","1","0","1","2","0",20,1,0,0
"8581","1","2","1","2","45",5,1,1,1
"8582","1","0","1","0","90",8,1,1,1
"8583","0","4","0","0","90",20,1,0,0
"8584","1","0","1","0","45",14,1,1,1
"8585","0","0","0","0","0",8,1,1,1
"8586","0","1","2","1","135",20,0,1,0
"8587","2","1","2","0","135",14,1,0,0
"8588","1","0","1","0","45",8,1,1,1
"8589","1","2","1","2","0",20,1,1,1
"8590","1","2","0","2","0",17,0,1,0
"8591","0","0","0","0","135",3,1,1,1
"8592","1","2","1","2","90",17,1,1,1
"8593","2","1","2","1","45",8,1,1,1
"8594","2","0","2","1","0",11,1,0,0
"8595","2","1","2","0","135",20,1,0,0
"8596","1","1","2","1","135",11,0,1,0
"8597","0","1","0","1","0",3,1,1,1
"8598","3","2","3","1","0",14,1,0,0
"8599","0","3","1","3","0",17,0,1,0
"8600","2","1","2","1","0",11,1,1,1
"8601","1","1","1","1","90",5,1,1,1
"8602","1","0","2","0","0",14,0,1,0
"8603","0","2","0","2","0",8,1,1,1
"8604","2","3","1","3","135",3,0,1,0
"8605","1","1","0","1","135",17,0,1,0
"8606","2","0","2","0","45",5,1,1,1
"8607","1","0","1","0","0",20,1,1,1
"8608","1","0","1","0","0",20,1,1,1
"8609","1","1","1","1","0",17,1,1,1
"8610","2","2","2","2","90",11,1,1,1
"8611","1","0","1","1","135",17,1,0,0
"8612","3","1","3","1","90",5,1,1,1
"8613","0","0","1","0","0",20,0,1,0
"8614","3","2","2","1","45",17,0,0,0
"8615","0","1","0","1","45",3,1,1,1
"8616","0","1","0","0","90",20,1,0,0
"8617","1","1","2","1","45",8,0,1,0
"8618","0","2","1","2","0",14,0,1,0
"8619","2","1","2","1","45",17,1,1,1
"8620","1","0","2","1","45",17,0,0,0
"8621","1","0","1","0","90",17,1,1,1
"8622","0","1","0","1","45",5,1,1,1
"8623","2","1","2","1","90",14,1,1,1
"8624","1","1","2","0","45",20,0,0,0
"8625","2","1","2","1","0",5,1,1,1
"8626","1","0","1","0","135",3,1,1,1
"8627","1","1","1","1","45",8,1,1,1
"8628","3","1","3","1","90",5,1,1,1
"8629","0","1","1","1","45",8,0,1,0
"8630","1","1","0","0","90",20,0,0,0
"8631","1","1","1","1","135",14,1,1,1
"8632","2","1","2","1","135",5,1,1,1
"8633","0","1","1","1","45",14,0,1,0
"8634","3","1","3","1","45",3,1,1,1
"8635","1","1","1","1","0",17,1,1,1
"8636","0","1","0","1","0",14,1,1,1
"8637","1","1","1","1","90",20,1,1,1
"8638","0","0","0","0","45",17,1,1,1
"8639","1","2","2","1","135",20,0,0,0
"8640","0","2","0","2","135",3,1,1,1
"8641","0","0","0","1","135",17,1,0,0
"8642","0","1","0","1","45",8,1,1,1
"8643","0","3","0","3","90",8,1,1,1
"8644","1","1","1","1","90",3,1,1,1
"8645","2","1","2","1","90",14,1,1,1
"8646","0","1","0","1","135",3,1,1,1
"8647","0","1","0","2","0",8,1,0,0
"8648","0","1","0","1","90",3,1,1,1
"8649","2","2","2","2","0",3,1,1,1
"8650","1","2","1","2","0",14,1,1,1
"8651","1","0","1","0","0",8,1,1,1
"8652","1","1","1","1","135",3,1,1,1
"8653","1","1","1","1","90",11,1,1,1
"8654","2","0","1","1","90",17,0,0,0
"8655","0","2","1","2","0",20,0,1,0
"8656","2","1","2","1","135",11,1,1,1
"8657","2","3","2","3","45",3,1,1,1
"8658","2","0","2","0","135",3,1,1,1
"8659","0","2","0","2","45",3,1,1,1
"8660","1","1","0","0","90",20,0,0,0
"8661","1","0","1","0","90",20,1,1,1
"8662","2","1","1","1","90",3,0,1,0
"8663","0","0","0","0","90",5,1,1,1
"8664","1","1","0","1","0",20,0,1,0
"8665","2","1","2","1","135",8,1,1,1
"8666","0","1","0","1","45",5,1,1,1
"8667","0","1","0","1","0",11,1,1,1
"8668","0","2","0","1","90",17,1,0,0
"8669","0","2","0","2","45",14,1,1,1
"8670","0","1","0","1","0",17,1,1,1
"8671","1","1","1","1","0",8,1,1,1
"8672","1","1","1","2","0",14,1,0,0
"8673","1","0","1","0","45",20,1,1,1
"8674","3","0","3","0","0",3,1,1,1
"8675","0","1","1","1","135",17,0,1,0
"8676","0","0","0","0","0",17,1,1,1
"8677","0","2","1","2","0",8,0,1,0
"8678","1","0","1","0","45",14,1,1,1
"8679","1","0","2","0","135",20,0,1,0
"8680","0","2","0","1","90",17,1,0,0
"8681","2","0","2","0","45",3,1,1,1
"8682","2","0","2","0","135",8,1,1,1
"8683","1","0","0","0","45",17,0,1,0
"8684","1","1","1","1","0",5,1,1,1
"8685","0","1","0","1","45",17,1,1,1
"8686","0","1","0","1","0",8,1,1,1
"8687","0","1","0","1","90",3,1,1,1
"8688","1","2","0","1","90",17,0,0,0
"8689","1","1","1","1","135",8,1,1,1
"8690","0","0","0","0","90",3,1,1,1
"8691","0","2","0","2","45",5,1,1,1
"8692","1","0","1","0","90",8,1,1,1
"8693","0","1","1","1","45",14,0,1,0
"8694","1","0","1","0","90",14,1,1,1
"8695","0","0","0","0","135",3,1,1,1
"8696","1","1","1","0","0",17,1,0,0
"8697","0","2","0","2","0",14,1,1,1
"8698","1","0","1","0","45",14,1,1,1
"8699","2","1","0","1","135",20,0,1,0
"8700","1","1","1","1","0",8,1,1,1
"8701","0","1","0","1","45",8,1,1,1
"8702","1","1","0","1","90",11,0,1,0
"8703","0","1","0","1","45",20,1,1,1
"8704","0","0","0","0","135",3,1,1,1
"8705","1","1","0","2","0",20,0,0,0
"8706","1","1","1","2","0",17,1,0,0
"8707","0","1","0","0","45",17,1,0,0
"8708","2","0","2","0","45",8,1,1,1
"8709","1","2","2","2","135",14,0,1,0
"8710","0","0","0","0","45",5,1,1,1
"8711","1","1","1","1","90",3,1,1,1
"8712","0","0","1","0","0",17,0,1,0
"8713","2","1","2","1","135",11,1,1,1
"8714","0","0","1","0","45",20,0,1,0
"8715","1","0","1","0","90",17,1,1,1
"8716","0","0","0","0","0",3,1,1,1
"8717","1","0","1","0","0",11,1,1,1
"8718","0","0","0","0","45",14,1,1,1
"8719","0","1","0","1","135",3,1,1,1
"8720","2","1","2","1","45",5,1,1,1
"8721","0","1","0","1","135",5,1,1,1
"8722","1","0","1","0","0",20,1,1,1
"8723","0","0","0","1","0",17,1,0,0
"8724","4","1","2","0","45",14,0,0,0
"8725","2","1","2","1","45",3,1,1,1
"8726","0","3","0","3","90",20,1,1,1
"8727","1","0","1","0","0",5,1,1,1
"8728","2","3","1","3","90",8,0,1,0
"8729","0","0","0","0","135",8,1,1,1
"8730","1","1","1","2","0",20,1,0,0
"8731","1","3","1","3","0",17,1,1,1
"8732","1","0","1","2","0",20,1,0,0
"8733","2","1","2","1","135",3,1,1,1
"8734","0","1","0","1","45",11,1,1,1
"8735","1","1","0","1","135",20,0,1,0
"8736","1","1","1","1","90",3,1,1,1
"8737","0","1","0","1","90",8,1,1,1
"8738","1","2","1","2","135",11,1,1,1
"8739","0","1","0","1","135",14,1,1,1
"8740","1","1","1","0","0",20,1,0,0
"8741","1","1","1","1","0",17,1,1,1
"8742","1","1","1","1","45",17,1,1,1
"8743","1","0","1","1","135",20,1,0,0
"8744","0","2","0","2","45",5,1,1,1
"8745","1","0","1","0","90",14,1,1,1
"8746","1","0","1","1","0",11,1,0,0
"8747","0","2","0","2","90",17,1,1,1
"8748","1","2","1","2","45",14,1,1,1
"8749","1","0","1","0","135",17,1,1,1
"8750","2","0","2","0","45",3,1,1,1
"8751","2","1","2","1","0",8,1,1,1
"8752","0","0","1","0","45",14,0,1,0
"8753","0","1","0","1","135",14,1,1,1
"8754","1","2","1","1","45",14,1,0,0
"8755","1","2","1","2","135",8,1,1,1
"8756","1","1","1","1","90",8,1,1,1
"8757","0","1","1","1","45",14,0,1,0
"8758","1","1","1","1","90",5,1,1,1
"8759","0","0","0","0","135",20,1,1,1
"8760","1","1","1","1","135",5,1,1,1
"8761","0","1","1","0","45",17,0,0,0
"8762","3","1","3","1","0",5,1,1,1
"8763","0","0","0","0","0",8,1,1,1
"8764","1","1","1","1","45",11,1,1,1
"8765","0","2","0","2","90",8,1,1,1
"8766","1","0","1","0","135",14,1,1,1
"8767","3","0","2","1","90",20,0,0,0
"8768","1","2","1","1","135",17,1,0,0
"8769","1","2","1","2","90",5,1,1,1
"8770","1","1","1","1","45",3,1,1,1
"8771","1","2","1","2","135",3,1,1,1
"8772","1","1","1","1","0",5,1,1,1
"8773","1","0","1","0","45",17,1,1,1
"8774","1","0","1","0","90",20,1,1,1
"8775","2","1","2","1","45",11,1,1,1
"8776","2","1","2","0","90",11,1,0,0
"8777","0","1","0","1","45",5,1,1,1
"8778","1","2","1","0","135",20,1,0,0
"8779","0","1","0","1","90",8,1,1,1
"8780","0","2","0","2","90",5,1,1,1
"8781","1","1","1","1","90",17,1,1,1
"8782","1","1","1","0","90",20,1,0,0
"8783","0","0","0","1","135",20,1,0,0
"8784","1","1","1","1","90",3,1,1,1
"8785","1","2","1","2","45",11,1,1,1
"8786","3","0","2","0","0",11,0,1,0
"8787","1","1","1","0","90",20,1,0,0
"8788","1","0","1","1","135",5,1,0,0
"8789","0","2","0","2","0",3,1,1,1
"8790","0","1","0","1","90",11,1,1,1
"8791","1","1","1","1","0",5,1,1,1
"8792","2","0","2","0","0",8,1,1,1
"8793","1","0","1","1","135",11,1,0,0
"8794","2","0","1","1","0",20,0,0,0
"8795","3","2","2","1","45",14,0,0,0
"8796","0","2","0","2","45",8,1,1,1
"8797","1","1","1","1","135",5,1,1,1
"8798","2","1","2","1","90",11,1,1,1
"8799","2","1","2","1","135",3,1,1,1
"8800","3","1","3","1","90",5,1,1,1
"8801","1","0","1","0","0",17,1,1,1
"8802","1","2","1","2","45",20,1,1,1
"8803","1","0","1","0","0",14,1,1,1
"8804","0","1","0","1","90",8,1,1,1
"8805","2","0","1","0","45",20,0,1,0
"8806","1","1","1","1","45",3,1,1,1
"8807","1","0","1","1","90",11,1,0,0
"8808","2","3","2","2","135",5,1,0,0
"8809","1","0","1","0","135",3,1,1,1
"8810","1","1","1","2","135",5,1,0,0
"8811","1","1","1","1","0",14,1,1,1
"8812","1","0","1","0","0",20,1,1,1
"8813","1","2","1","2","0",5,1,1,1
"8814","0","1","0","1","135",5,1,1,1
"8815","0","2","1","1","45",20,0,0,0
"8816","2","3","2","1","45",17,1,0,0
"8817","2","0","2","1","90",5,1,0,0
"8818","3","2","3","1","135",20,1,0,0
"8819","0","2","0","1","135",11,1,0,0
"8820","2","1","2","1","90",14,1,1,1
"8821","1","1","1","2","45",8,1,0,0
"8822","1","2","1","2","45",20,1,1,1
"8823","2","0","2","1","135",14,1,0,0
"8824","2","1","2","1","90",3,1,1,1
"8825","2","2","2","2","90",5,1,1,1
"8826","1","0","1","0","90",8,1,1,1
"8827","1","2","2","1","0",5,0,0,0
"8828","2","1","1","2","90",17,0,0,0
"8829","1","0","1","0","45",5,1,1,1
"8830","1","2","1","2","0",8,1,1,1
"8831","0","1","0","1","135",11,1,1,1
"8832","0","1","0","1","0",11,1,1,1
"8833","0","1","1","0","0",20,0,0,0
"8834","1","1","1","0","90",14,1,0,0
"8835","1","2","1","2","90",14,1,1,1
"8836","1","0","1","0","0",17,1,1,1
"8837","0","1","0","1","0",14,1,1,1
"8838","1","1","1","0","45",20,1,0,0
"8839","2","1","2","1","135",3,1,1,1
"8840","2","0","1","0","45",20,0,1,0
"8841","0","0","0","0","135",20,1,1,1
"8842","2","1","2","1","0",17,1,1,1
"8843","0","1","0","1","90",11,1,1,1
"8844","1","1","1","1","90",5,1,1,1
"8845","2","2","1","2","0",14,0,1,0
"8846","0","1","0","1","135",8,1,1,1
"8847","0","1","1","0","0",17,0,0,0
"8848","1","3","1","1","90",17,1,0,0
"8849","1","1","1","1","45",11,1,1,1
"8850","2","0","2","1","90",8,1,0,0
"8851","3","3","3","2","90",3,1,0,0
"8852","1","0","1","0","135",17,1,1,1
"8853","1","1","1","1","90",14,1,1,1
"8854","0","0","0","1","135",8,1,0,0
"8855","1","3","1","2","45",5,1,0,0
"8856","0","3","0","3","135",8,1,1,1
"8857","2","0","2","0","135",14,1,1,1
"8858","2","2","2","1","45",17,1,0,0
"8859","1","1","1","1","0",8,1,1,1
"8860","1","1","1","1","45",3,1,1,1
"8861","2","1","2","1","90",14,1,1,1
"8862","1","1","1","0","135",17,1,0,0
"8863","0","0","1","1","135",17,0,0,0
"8864","1","2","1","2","45",14,1,1,1
"8865","0","3","0","3","45",3,1,1,1
"8866","2","1","2","0","135",14,1,0,0
"8867","2","1","2","1","45",20,1,1,1
"8868","0","0","0","0","90",8,1,1,1
"8869","3","0","3","0","90",17,1,1,1
"8870","2","1","2","1","135",8,1,1,1
"8871","1","1","1","1","0",11,1,1,1
"8872","2","1","2","0","45",20,1,0,0
"8873","0","1","0","2","135",11,1,0,0
"8874","1","0","1","0","135",5,1,1,1
"8875","0","2","0","2","0",8,1,1,1
"8876","1","1","1","1","90",5,1,1,1
"8877","1","1","1","0","90",11,1,0,0
"8878","0","1","0","1","90",3,1,1,1
"8879","0","0","0","0","90",3,1,1,1
"8880","2","1","0","0","90",20,0,0,0
"8881","1","1","2","1","135",20,0,1,0
"8882","2","1","2","1","0",8,1,1,1
"8883","2","2","2","1","90",14,1,0,0
"8884","1","0","1","0","0",20,1,1,1
"8885","1","1","1","1","90",5,1,1,1
"8886","2","1","2","1","0",3,1,1,1
"8887","0","0","0","0","0",5,1,1,1
"8888","1","1","1","1","0",11,1,1,1
"8889","1","3","1","3","0",11,1,1,1
"8890","0","1","0","1","0",3,1,1,1
"8891","1","1","1","0","135",11,1,0,0
"8892","0","3","0","1","90",14,1,0,0
"8893","2","0","2","1","90",17,1,0,0
"8894","2","2","1","2","45",5,0,1,0
"8895","2","1","2","1","45",3,1,1,1
"8896","3","2","2","1","0",14,0,0,0
"8897","1","0","1","0","135",20,1,1,1
"8898","0","1","0","1","45",3,1,1,1
"8899","2","0","2","0","45",17,1,1,1
"8900","1","2","1","2","45",11,1,1,1
"8901","2","0","2","0","135",20,1,1,1
"8902","0","1","0","1","135",17,1,1,1
"8903","1","1","1","0","45",14,1,0,0
"8904","0","1","0","1","0",17,1,1,1
"8905","2","1","0","0","45",17,0,0,0
"8906","0","0","0","0","0",3,1,1,1
"8907","1","2","1","2","45",8,1,1,1
"8908","2","0","2","0","135",8,1,1,1
"8909","3","0","3","0","135",14,1,1,1
"8910","0","1","0","1","135",17,1,1,1
"8911","1","2","1","2","0",8,1,1,1
"8912","2","1","0","1","45",20,0,1,0
"8913","0","2","1","2","0",20,0,1,0
"8914","1","1","1","1","135",3,1,1,1
"8915","2","0","2","1","45",5,1,0,0
"8916","1","2","1","2","0",17,1,1,1
"8917","1","0","1","0","135",5,1,1,1
"8918","1","1","1","1","0",20,1,1,1
"8919","1","0","1","0","0",5,1,1,1
"8920","3","0","2","0","45",17,0,1,0
"8921","2","2","2","2","0",11,1,1,1
"8922","0","0","0","0","90",17,1,1,1
"8923","1","3","1","3","135",3,1,1,1
"8924","1","0","1","0","0",14,1,1,1
"8925","1","0","1","1","0",14,1,0,0
"8926","0","1","0","0","90",17,1,0,0
"8927","0","0","0","1","45",11,1,0,0
"8928","1","0","1","0","0",17,1,1,1
"8929","0","2","0","2","45",5,1,1,1
"8930","1","1","1","1","90",17,1,1,1
"8931","1","0","1","1","135",8,1,0,0
"8932","0","1","0","1","135",11,1,1,1
"8933","1","3","1","3","0",3,1,1,1
"8934","1","0","1","0","90",20,1,1,1
"8935","1","1","1","1","90",20,1,1,1
"8936","1","0","1","0","0",8,1,1,1
"8937","1","2","1","1","135",11,1,0,0
"8938","1","0","1","0","0",14,1,1,1
"8939","0","4","0","3","135",8,1,0,0
"8940","1","0","1","0","90",5,1,1,1
"8941","0","0","0","0","135",3,1,1,1
"8942","0","1","0","1","90",8,1,1,1
"8943","2","1","2","1","135",11,1,1,1
"8944","1","0","1","0","45",5,1,1,1
"8945","1","2","1","2","135",17,1,1,1
"8946","1","2","1","2","45",3,1,1,1
"8947","0","0","0","0","0",8,1,1,1
"8948","1","2","1","0","90",20,1,0,0
"8949","2","1","2","1","45",8,1,1,1
"8950","2","0","2","1","90",11,1,0,0
"8951","2","1","2","1","135",5,1,1,1
"8952","1","1","1","1","90",11,1,1,1
"8953","0","1","0","1","0",3,1,1,1
"8954","3","2","3","1","135",3,1,0,0
"8955","0","3","0","3","45",8,1,1,1
"8956","2","1","2","1","135",17,1,1,1
"8957","1","1","1","1","0",5,1,1,1
"8958","1","0","1","0","90",3,1,1,1
"8959","0","2","0","2","135",14,1,1,1
"8960","2","3","1","3","0",14,0,1,0
"8961","1","1","1","1","0",11,1,1,1
"8962","2","0","2","0","135",3,1,1,1
"8963","1","0","1","0","0",8,1,1,1
"8964","1","0","1","1","135",14,1,0,0
"8965","1","1","1","1","90",3,1,1,1
"8966","2","2","1","1","45",14,0,0,0
"8967","1","0","1","0","135",8,1,1,1
"8968","3","1","3","1","135",3,1,1,1
"8969","0","0","0","0","45",8,1,1,1
"8970","3","2","2","1","90",20,0,0,0
"8971","0","1","0","0","90",20,1,0,0
"8972","0","1","0","1","90",14,1,1,1
"8973","1","1","1","1","90",11,1,1,1
"8974","0","2","0","2","0",11,1,1,1
"8975","2","1","2","1","90",5,1,1,1
"8976","1","0","1","0","45",14,1,1,1
"8977","1","0","1","0","90",11,1,1,1
"8978","0","1","0","1","90",3,1,1,1
"8979","2","1","1","1","0",20,0,1,0
"8980","1","1","1","1","90",14,1,1,1
"8981","2","1","2","1","90",5,1,1,1
"8982","1","0","1","0","45",5,1,1,1
"8983","1","1","1","1","0",20,1,1,1
"8984","3","1","3","1","90",8,1,1,1
"8985","0","1","0","1","0",3,1,1,1
"8986","1","1","1","0","45",17,1,0,0
"8987","1","1","1","0","135",20,1,0,0
"8988","2","1","2","1","0",8,1,1,1
"8989","0","1","2","1","135",17,0,1,0
"8990","3","1","2","1","0",14,0,1,0
"8991","1","1","1","1","45",3,1,1,1
"8992","0","1","0","1","45",8,1,1,1
"8993","1","1","1","1","0",11,1,1,1
"8994","0","0","0","1","135",14,1,0,0
"8995","1","2","1","1","90",3,1,0,0
"8996","0","2","0","2","90",3,1,1,1
"8997","0","0","0","0","90",14,1,1,1
"8998","0","1","0","1","135",5,1,1,1
"8999","0","3","0","3","0",3,1,1,1
"9000","1","1","1","1","45",3,1,1,1
"9001","2","1","1","0","45",20,0,0,0
"9002","0","1","0","1","135",11,1,1,1
"9003","0","1","0","1","45",11,1,1,1
"9004","0","1","0","0","45",8,1,0,0
"9005","2","2","1","2","45",17,0,1,0
"9006","1","2","1","2","45",5,1,1,1
"9007","1","0","2","1","135",11,0,0,0
"9008","1","1","1","1","90",11,1,1,1
"9009","1","1","1","1","45",17,1,1,1
"9010","2","0","2","0","135",8,1,1,1
"9011","0","2","1","2","0",14,0,1,0
"9012","2","1","2","1","0",3,1,1,1
"9013","2","3","1","3","0",5,0,1,0
"9014","2","0","1","0","90",17,0,1,0
"9015","0","2","0","2","45",11,1,1,1
"9016","1","1","1","1","0",5,1,1,1
"9017","1","0","1","0","0",11,1,1,1
"9018","2","1","2","1","90",11,1,1,1
"9019","0","0","0","0","0",3,1,1,1
"9020","1","1","1","1","135",14,1,1,1
"9021","2","1","1","1","90",20,0,1,0
"9022","0","1","0","1","90",14,1,1,1
"9023","0","1","0","1","135",5,1,1,1
"9024","0","2","0","2","135",8,1,1,1
"9025","0","2","0","2","45",11,1,1,1
"9026","0","1","0","2","45",8,1,0,0
"9027","1","1","1","1","135",17,1,1,1
"9028","1","1","1","1","45",20,1,1,1
"9029","1","0","1","0","45",11,1,1,1
"9030","3","0","3","0","135",20,1,1,1
"9031","0","1","0","1","45",17,1,1,1
"9032","0","0","0","0","45",5,1,1,1
"9033","0","2","0","2","45",8,1,1,1
"9034","1","0","1","0","90",17,1,1,1
"9035","1","0","1","0","0",3,1,1,1
"9036","0","2","1","2","45",8,0,1,0
"9037","2","0","2","1","135",17,1,0,0
"9038","2","0","2","0","45",8,1,1,1
"9039","1","0","1","0","45",14,1,1,1
"9040","1","1","1","2","0",14,1,0,0
"9041","0","1","0","1","90",8,1,1,1
"9042","0","1","0","1","0",5,1,1,1
"9043","0","1","1","1","135",14,0,1,0
"9044","1","2","1","2","45",3,1,1,1
"9045","1","1","1","0","0",17,1,0,0
"9046","1","1","0","1","90",3,0,1,0
"9047","0","0","1","2","0",17,0,0,0
"9048","2","1","2","1","135",11,1,1,1
"9049","0","0","0","2","45",20,1,0,0
"9050","1","0","1","1","90",17,1,0,0
"9051","0","0","0","0","0",3,1,1,1
"9052","1","0","1","0","0",11,1,1,1
"9053","0","0","0","1","45",14,1,0,0
"9054","0","1","0","1","135",3,1,1,1
"9055","2","1","2","1","45",5,1,1,1
"9056","0","1","0","1","135",5,1,1,1
"9057","1","0","2","1","0",20,0,0,0
"9058","0","0","0","1","0",17,1,0,0
"9059","4","1","2","2","45",14,0,0,0
"9060","2","1","2","1","45",3,1,1,1
"9061","0","3","0","1","90",20,1,0,0
"9062","1","0","1","0","0",5,1,1,1
"9063","2","3","1","2","90",8,0,0,0
"9064","0","0","0","0","135",8,1,1,1
"9065","1","1","1","0","0",20,1,0,0
"9066","1","3","2","3","0",17,0,1,0
"9067","1","0","2","1","0",20,0,0,0
"9068","2","1","2","1","135",3,1,1,1
"9069","0","1","0","1","45",11,1,1,1
"9070","1","1","0","2","135",20,0,0,0
"9071","1","1","0","1","90",3,0,1,0
"9072","0","1","0","1","90",8,1,1,1
"9073","1","2","1","1","135",11,1,0,0
"9074","0","1","0","2","135",14,1,0,0
"9075","1","1","1","2","0",20,1,0,0
"9076","1","1","1","2","0",17,1,0,0
"9077","1","1","1","2","45",17,1,0,0
"9078","1","0","1","1","135",20,1,0,0
"9079","0","2","0","2","45",5,1,1,1
"9080","1","0","1","0","90",14,1,1,1
"9081","1","0","1","0","0",11,1,1,1
"9082","0","2","1","2","90",17,0,1,0
"9083","1","2","1","2","45",14,1,1,1
"9084","1","0","1","1","135",17,1,0,0
"9085","2","0","2","0","45",3,1,1,1
"9086","2","1","2","1","0",8,1,1,1
"9087","0","0","0","0","45",14,1,1,1
"9088","0","1","0","1","135",14,1,1,1
"9089","1","2","1","1","45",14,1,0,0
"9090","1","2","1","2","135",8,1,1,1
"9091","1","1","1","1","90",8,1,1,1
"9092","0","1","1","2","45",14,0,0,0
"9093","1","1","1","1","90",5,1,1,1
"9094","0","0","0","1","135",20,1,0,0
"9095","1","1","0","1","135",5,0,1,0
"9096","0","1","0","2","45",17,1,0,0
"9097","3","1","3","1","0",5,1,1,1
"9098","0","0","0","0","0",8,1,1,1
"9099","1","1","1","0","45",11,1,0,0
"9100","0","2","1","2","90",8,0,1,0
"9101","1","0","2","1","135",14,0,0,0
"9102","3","0","2","0","90",20,0,1,0
"9103","1","2","1","2","135",17,1,1,1
"9104","1","2","1","2","90",5,1,1,1
"9105","1","1","1","2","45",3,1,0,0
"9106","1","2","1","2","135",3,1,1,1
"9107","1","1","1","0","0",5,1,0,0
"9108","1","0","1","2","45",17,1,0,0
"9109","1","0","1","1","90",20,1,0,0
"9110","2","1","2","1","45",11,1,1,1
"9111","2","1","2","1","90",11,1,1,1
"9112","0","1","0","0","45",5,1,0,0
"9113","1","2","0","2","135",20,0,1,0
"9114","0","1","0","1","90",8,1,1,1
"9115","0","2","0","2","90",5,1,1,1
"9116","1","1","0","2","90",17,0,0,0
"9117","1","1","2","1","90",20,0,1,0
"9118","0","0","0","1","135",20,1,0,0
"9119","1","1","1","1","90",3,1,1,1
"9120","1","2","1","2","45",11,1,1,1
"9121","3","0","3","0","0",11,1,1,1
"9122","1","1","1","0","90",20,1,0,0
"9123","1","0","0","0","135",5,0,1,0
"9124","0","2","0","2","0",3,1,1,1
"9125","0","1","0","1","90",11,1,1,1
"9126","1","1","1","1","0",5,1,1,1
"9127","2","0","2","0","0",8,1,1,1
"9128","1","0","1","0","135",11,1,1,1
"9129","2","0","1","0","0",20,0,1,0
"9130","3","2","2","1","45",14,0,0,0
"9131","0","2","0","1","45",8,1,0,0
"9132","1","1","1","1","135",5,1,1,1
"9133","2","1","2","1","90",11,1,1,1
"9134","2","1","2","1","135",3,1,1,1
"9135","3","1","3","1","90",5,1,1,1
"9136","1","0","1","0","0",17,1,1,1
"9137","1","2","1","0","45",20,1,0,0
"9138","1","0","1","0","0",14,1,1,1
"9139","0","1","0","1","90",8,1,1,1
"9140","2","0","2","0","45",20,1,1,1
"9141","1","1","1","1","45",3,1,1,1
"9142","1","0","0","0","90",11,0,1,0
"9143","2","3","1","3","135",5,0,1,0
"9144","1","0","1","0","135",3,1,1,1
"9145","1","1","0","1","135",5,0,1,0
"9146","1","1","1","2","0",14,1,0,0
"9147","1","0","1","0","0",20,1,1,1
"9148","1","2","1","2","0",5,1,1,1
"9149","0","1","0","1","135",5,1,1,1
"9150","0","2","0","2","45",20,1,1,1
"9151","2","3","2","3","45",17,1,1,1
"9152","2","0","2","0","90",5,1,1,1
"9153","3","2","3","2","135",20,1,1,1
"9154","0","2","1","1","135",11,0,0,0
"9155","2","1","2","1","90",14,1,1,1
"9156","1","1","1","1","45",8,1,1,1
"9157","1","2","1","0","45",20,1,0,0
"9158","2","0","2","1","135",14,1,0,0
"9159","2","1","2","1","90",3,1,1,1
"9160","2","2","2","1","90",5,1,0,0
"9161","1","0","1","0","90",8,1,1,1
"9162","1","2","1","2","0",5,1,1,1
"9163","2","1","2","0","90",17,1,0,0
"9164","1","0","1","0","45",5,1,1,1
"9165","1","2","1","2","0",8,1,1,1
"9166","0","1","0","1","135",11,1,1,1
"9167","0","1","0","1","0",11,1,1,1
"9168","0","1","1","2","0",20,0,0,0
"9169","1","1","1","0","90",14,1,0,0
"9170","1","2","1","1","90",14,1,0,0
"9171","1","0","1","0","0",17,1,1,1
"9172","0","1","0","1","0",14,1,1,1
"9173","1","1","1","0","45",20,1,0,0
"9174","2","1","2","1","135",3,1,1,1
"9175","2","0","2","0","45",20,1,1,1
"9176","0","0","0","0","135",20,1,1,1
"9177","2","1","2","2","0",17,1,0,0
"9178","0","1","0","1","90",11,1,1,1
